muse_id,page_id,sentence_id,example_id,indicator_code,session_id,ann_ex_tokens,page_tokens,sem_similarity,token_n,lemma_n,ann_overlap_lemma,ann_overlap_token,example_len,txt_overlap_lemma,txt_overlap_token,ann_overlap_criticwords,lemmatoken_n,ann_overlap_tokenlemma,txt_overlap_tokenlemma,indicator_code_closed_indef,indicator_code_closed_perm,indicator_code_finance_health,indicator_code_funding_did_not_get,indicator_code_funding_fundraise,indicator_code_funding_gov_emer,indicator_code_funding_other_emer,indicator_code_lang_difficulty,indicator_code_made_covid_safe,indicator_code_online_engag,indicator_code_online_event,indicator_code_online_exhib,indicator_code_open_cafe,indicator_code_open_cur,indicator_code_open_onlineshop,indicator_code_project_postpone,indicator_code_reopen_intent,indicator_code_reopen_plan,indicator_code_staff_hiring,indicator_code_staff_restruct,indicator_code_staff_working,overlap_bin,valid_match
mm.wiki.418,359894,mus_page359894_sent00060,ann_ex_00218,reopen_intent,20210304,look forward welcoming you back,ulster folk museum step back time uncover way life years ago,0.7364,1,1,0.2,0.2,5,0.09091,0.09091,0.5,1,0.2,0.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE600,603673,mus_page603673_sent00009,ann_ex_00220,reopen_intent,20210304,please book your ticket online when re open,shop buy tickets book visiting time,0.8317,1,2,0.25,0.125,8,0.33333,0.16667,1,2,0.25,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",T
mm.aim.0943,568446,mus_page568446_sent00045,ann_ex_00256,reopen_plan,20210304,we currently plan to re open early,nature reserve remains open,0.7077,1,1,0.14286,0.14286,7,0.25,0.25,0.5,1,0.142857143,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0.0, 0.45]",T
mm.aim.0533,420284,mus_page420284_sent00051,ann_ex_00169,online_engag,20210304,online engagement programme,online february find more,0.6502,1,1,0.33333,0.33333,3,0.25,0.25,0.5,1,0.333333333,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE480,636198,mus_page636198_sent00017,ann_ex_00036,closed_cur,20210304,line government restrictions remain closed now,result current situation covid-19 pandemic government restrictions museum currently closed,0.8802,3,2,0.33333,0.5,6,0.2,0.3,0.66667,3,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SE300,432562,mus_page432562_sent00006,ann_ex_00034,closed_cur,20210304,museum currently closed restrictions,trustees haslemere educational museum closed museum general public further notice,0.8006,2,2,0.5,0.5,4,0.2,0.2,1,2,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.mald.111,422064,mus_page422064_sent00011,ann_ex_00006,closed_cur,20210304,currently we closed covid restrictions,discover learn support us main menu close home search form,0.6747,0,1,0.2,0,5,0.1,0,0.5,1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.NW053,711921,mus_page711921_sent00060,ann_ex_00103,funding_fundraise,20210304,make donation,wordsworth trust made scratch creative visit plan your visit book dove cottage garden orchard,0.5941,0,1,0.5,0,2,0.07143,0,0.5,1,0.5,0.07143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SC034,941439,mus_page941439_sent00009,ann_ex_00229,reopen_intent,20210304,when we open season,we remain open appointment researchers specialist visits,0.7164,2,2,0.5,0.5,4,0.28571,0.28571,0.5,2,0.5,0.28571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.wiki.220,380481,mus_page380481_sent00026,ann_ex_00076,funding_fundraise,20210304,survival appeal,how your support helps our appeals appeal,0.6306,1,1,0.5,0.5,2,0.14286,0.14286,0.5,1,0.5,0.14286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.aim.0579,322097,mus_page322097_sent00114,ann_ex_00180,online_event,20210304,online events,expand old trafford collapse old trafford old trafford museum stadium tours conferences events getting old trafford free parking chevrolet megastore online kit exhibition red cafe var stadium visiting supporters guide,0.573,2,2,1,1,2,0.06667,0.06667,1,2,1,0.06667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE390,397646,mus_page397646_sent00374,ann_ex_00191,online_exhib,20210304,online gallery,picture gallery visiting picture gallery find more visiting picture gallery picture gallery exhibitions events view exhibitions events picture gallery collections,0.7954,1,1,0.5,0.5,2,0.05,0.05,0.5,1,0.5,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE527,370136,mus_page370136_sent00138,ann_ex_00002,closed_cur,20210304,closed members public further notice,closed garden tea room closed shop closed tuesday,0.6469,1,1,0.2,0.2,5,0.125,0.125,0.33333,1,0.2,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SW131,721779,mus_page721779_sent00055,ann_ex_00255,reopen_plan,20210304,planning to reopen,museums to reopen may,0.8152,2,2,0.66667,0.66667,3,0.5,0.5,1,2,0.666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(0.45, 1.01]",T
mm.wiki.398,65086,mus_page65086_sent00045,ann_ex_00057,funding_did_not_get,20210304,no core funding,there no access site canal towpath,0.5417,1,1,0.33333,0.33333,3,0.16667,0.16667,0.5,1,0.333333333,0.16667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.musa.289,504136,mus_page504136_sent00059,ann_ex_00196,open_cur,20210304,pre book tickets visiting,book your visit start your hadrian wall adventure here,0.66,1,2,0.5,0.25,4,0.22222,0.11111,0.5,2,0.5,0.22222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.aim.0560,1049327,mus_page1049327_sent00086,ann_ex_00242,reopen_intent,20210304,we look forward welcoming back soon able safe,council says it trying to cash back years hillingdon council leader ray puddifoot says authority wo n't let matter drop,0.7984,1,1,0.125,0.125,8,0.05,0.05,0.5,1,0.125,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE472,471967,mus_page471967_sent00146,ann_ex_00264,staff_hiring,20210304,interested volunteering,we additional safety measures place at our sites including social distancing enhanced cleaning limits visitor numbers to protect health our members visitors staff volunteers,0.5887,0,1,0.5,0,2,0.04167,0,1,1,0.5,0.04167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(0.45, 1.01]",F
mm.musa.041,389490,mus_page389490_sent00143,ann_ex_00167,made_covid_safe,20210304,find how we made visit safe,takeaway catering will available indoor areas will remain closed safety measures will place to keep everyone safe,0.8315,1,1,0.16667,0.16667,6,0.05882,0.05882,0.5,1,0.166666667,0.05882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.domus.SW024,3497,mus_page3497_sent00124,ann_ex_00180,online_event,20210304,online events,page home visit plymouth online shop,0.6822,1,1,0.5,0.5,2,0.16667,0.16667,0.5,1,0.5,0.16667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.NW099,52181,mus_page52181_sent00087,ann_ex_00002,closed_cur,20210304,closed members public further notice,tate liverpool café drink dine vibrant designs british pop artist sir peter blake closed shop beautiful gifts books homeware more closed accessibility accessible car parking drop entrances tate liverpool wheelchair provision assistance dogs autism friendly concessionary admission carers entry special exhibitions blind visually impaired visitors deaf hearing impaired visitors dyslexic visitors facilities tate liverpool access events website,0.6843,1,1,0.2,0.2,5,0.01754,0.01754,0.33333,1,0.2,0.01754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.YH116,462378,mus_page462378_sent00017,ann_ex_00219,reopen_intent,20210304,open soon possible,we look forward welcoming you back when we able to re open,0.8527,1,1,0.33333,0.33333,3,0.08333,0.08333,0.5,1,0.333333333,0.08333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",T
mm.domus.SE583,366682,mus_page366682_sent00032,ann_ex_00185,online_event,20210304,online event,read more book now creative session free reset restore delivering online workshops tuesday march,0.708,1,1,0.5,0.5,2,0.07143,0.07143,0.5,1,0.5,0.07143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SE368,372703,mus_page372703_sent00010,ann_ex_00233,reopen_intent,20210304,welcoming you back soon,you can also travel back time eye opening events exhibitions local history other events organised thurrock museum volunteers,0.7125,2,2,0.5,0.5,4,0.11111,0.11111,0.5,2,0.5,0.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",F
mm.misc.137,611056,mus_page611056_sent00874,ann_ex_00011,closed_cur,20210304,there will no services pandemic,no damage benfleet casualties,0.4536,1,1,0.2,0.2,5,0.25,0.25,0.5,1,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.misc.110,248784,mus_page248784_sent00028,ann_ex_00149,lang_difficulty,20210304,critical time,child student child student daytime admission open museums valid months date first use children aged incl people full time education,0.6863,1,1,0.5,0.5,2,0.05,0.05,0.5,1,0.5,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.WM037,792242,mus_page792242_sent00157,ann_ex_00161,lang_difficulty,20210304,these unprecedented times we need support more ever,twitter determine user logged browser session allow tweets record number times page tweeted,0.6756,1,1,0.125,0.125,8,0.07692,0.07692,1,1,0.125,0.07692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.NW095,352912,mus_page352912_sent00058,ann_ex_00229,reopen_intent,20210304,when we open season,we getting ready to open our doors again tuesday 18th,0.8565,2,2,0.5,0.5,4,0.2,0.2,0.5,2,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SC069,445396,mus_page445396_sent00018,ann_ex_00275,staff_working,20210304,please contact museum information,contact more information,0.8808,2,2,0.5,0.5,4,0.66667,0.66667,0.5,2,0.5,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.45, 1.01]",T
mm.ace.1282,728851,mus_page728851_sent00049,ann_ex_00033,closed_cur,20210304,closed following government guidelines,following advice musuem is closed public further notice due current coronavirus pandemic,0.8027,2,1,0.25,0.5,4,0.08333,0.16667,0.33333,2,0.5,0.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.SE529,192464,mus_page192464_sent00089,ann_ex_00006,closed_cur,20210304,currently we closed covid restrictions,friday march house closed,0.5896,1,1,0.2,0.2,5,0.25,0.25,0.5,1,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE081,181201,mus_page181201_sent00028,ann_ex_00131,lang_difficulty,20210304,severely reduced visitor numbers,beaulieu visitor attraction currently closed accordance tier regulations,0.6308,1,1,0.25,0.25,4,0.125,0.125,0.5,1,0.25,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.WM003,586790,mus_page586790_sent00024,ann_ex_00158,lang_difficulty,20210304,it unclear moment just how much will cover difficult time,times these well being our staff customers partners more important ever,0.8429,0,1,0.1,0,10,0.09091,0,1,1,0.1,0.09091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.wiki.026,928135,mus_page928135_sent00016,ann_ex_00146,lang_difficulty,20210304,difficult times we remain hopeful better news soon,gory story medicine time learn laugh gross fun family attraction,0.7382,0,1,0.125,0,8,0.1,0,0.5,1,0.125,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.wiki.133,426372,mus_page426372_sent00042,ann_ex_00231,reopen_intent,20210304,welcome visitors back our site soon able,selection comments visitors our centre,0.8208,2,2,0.28571,0.28571,7,0.4,0.4,0.5,2,0.285714286,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.WA062,368103,mus_page368103_sent00033,ann_ex_00181,online_event,20210304,tickets now sale our winter lecture series,craft hearts closed sales available online,0.7248,0,1,0.14286,0,7,0.16667,0,0.5,1,0.142857143,0.16667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.NW144,747102,mus_page747102_sent00004,ann_ex_00042,closed_indef,20210304,museum closed further notice,gallery cafe currently closed,0.7051,1,1,0.25,0.25,4,0.25,0.25,0.5,1,0.25,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SW202,422158,mus_page422158_sent00102,ann_ex_00056,funding_did_not_get,20210304,covid not receiving support,gift aid standard amount paid visitor tax refund government total received national trust,0.741,0,1,0.25,0,4,0.07692,0,0.33333,1,0.25,0.07692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SC194,784891,mus_page784891_sent00067,ann_ex_00189,online_exhib,20210304,online exhibition,what museum take tour exhibitions,0.7138,0,1,0.5,0,2,0.2,0,0.5,1,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.EM067,375112,mus_page375112_sent00014,ann_ex_00204,open_onlineshop,20210304,our online shop remains open,events calendar online arts culture,0.6828,1,1,0.2,0.2,5,0.2,0.2,0.5,1,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SW064,36885,mus_page36885_sent00052,ann_ex_00157,lang_difficulty,20210304,these will undoubtedly difficult times,medieval times abbey held legendary status earliest christian foundation britain linked joseph arimathea burial place king arthur,0.575,1,1,0.2,0.2,5,0.05882,0.05882,0.5,1,0.2,0.05882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.musa.165,508226,mus_page508226_sent00068,ann_ex_00103,funding_fundraise,20210304,make donation,mock carriage made old railway sleepers built to carry it,0.5101,0,1,0.5,0,2,0.1,0,0.5,1,0.5,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.wiki.459,459557,mus_page459557_sent00052,ann_ex_00153,lang_difficulty,20210304,difficult time,dusk see full opening times entry prices,0.6872,0,1,0.5,0,2,0.14286,0,0.5,1,0.5,0.14286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.NW144,747102,mus_page747102_sent00012,ann_ex_00189,online_exhib,20210304,online exhibition,creative responses menopause online new range activities whitworth ’s age friendly programme,0.5985,1,1,0.5,0.5,2,0.08333,0.08333,0.5,1,0.5,0.08333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.musa.356,675180,mus_page675180_sent00062,ann_ex_00267,staff_working,20210304,team continues to work winter months,ok cancel restriction continue cancel your reference,0.5891,0,1,0.16667,0,6,0.14286,0,0.5,1,0.166666667,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.0, 0.45]",F
mm.MDN.026,292710,mus_page292710_sent00344,ann_ex_00076,funding_fundraise,20210304,survival appeal,visa appeals student complaints student discipline student academic conduct community comments complaints,0.4784,0,1,0.5,0,2,0.08333,0,0.5,1,0.5,0.08333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.wiki.328,1006435,mus_page1006435_sent00036,ann_ex_00246,reopen_intent,20210304,look forward welcoming you again soon,we received warm welcome,0.8225,0,1,0.16667,0,6,0.25,0,0.33333,1,0.166666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SW230,121923,mus_page121923_sent00069,ann_ex_00197,open_cur,20210304,now open careful visitors,when open dogs leads welcome grounds,0.825,1,1,0.25,0.25,4,0.16667,0.16667,0.5,1,0.25,0.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.NW023,141,mus_page141_sent00042,ann_ex_00185,online_event,20210304,online event,museum boasts unique collections natural history archaeology shop cafe play area hosts group visits events workshops,0.6478,0,1,0.5,0,2,0.0625,0,0.5,1,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.ace.1162,28933,mus_page28933_sent00053,ann_ex_00232,reopen_intent,20210304,welcome you back in,we look forward welcoming you again soon we ’re able,0.8768,1,2,0.5,0.25,4,0.2,0.1,0.5,2,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.wiki.230,44623,mus_page44623_sent00028,ann_ex_00072,funding_fundraise,20210304,please donate now to help survive,large section its west wall together major bastion survive roman house cover building,0.5983,1,1,0.16667,0.16667,6,0.07692,0.07692,0.5,1,0.166666667,0.07692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.EM040,889512,mus_page889512_sent00017,ann_ex_00267,staff_working,20210304,team continues to work winter months,mentioned previously we working leicestershire county council specialist consultant heritage arts sector to build plan to take us forward next few months build culture sustainable change operations heritage centre we can stop putting fires focus developing museum an important resource whole community village,0.8131,2,3,0.5,0.33333,6,0.06977,0.04651,0.5,3,0.5,0.06977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(0.45, 1.01]",T
mm.ace.1148,63180,mus_page63180_sent00042,ann_ex_00189,online_exhib,20210304,online exhibition,we now made some our digital collections available online,0.6746,1,1,0.5,0.5,2,0.11111,0.11111,0.5,1,0.5,0.11111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.domus.WA077,13600,mus_page13600_sent00015,ann_ex_00149,lang_difficulty,20210304,critical time,overview opening times prices,0.6282,0,1,0.5,0,2,0.25,0,0.5,1,0.5,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.musa.326,317208,mus_page317208_sent00144,ann_ex_00196,open_cur,20210304,pre book tickets visiting,you ’ll also need to book your visit advance,0.693,1,2,0.5,0.25,4,0.22222,0.11111,0.5,2,0.5,0.22222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.wiki.295,115332,mus_page115332_sent00032,ann_ex_00029,closed_cur,20210304,museum closed tier national lockdown restrictions,only house england designed charles rennie mackintosh closed further notice following latest restrictions,0.6735,2,2,0.33333,0.33333,6,0.15385,0.15385,0.66667,2,0.333333333,0.15385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",T
mm.ace.1238,598962,mus_page598962_sent00018,ann_ex_00244,reopen_intent,20210304,will reopen,we hope to reopen march subject guidance place time,0.7612,1,1,0.5,0.5,2,0.11111,0.11111,1,1,0.5,0.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
mm.domus.YH021,431782,mus_page431782_sent00005,ann_ex_00036,closed_cur,20210304,line government restrictions remain closed now,line government restrictions kelham island museum abbeydale industrial hamlet shepherd wheel workshop remain closed now,0.844,6,6,1,1,6,0.4,0.4,1,6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.aim.0579,322097,mus_page322097_sent00114,ann_ex_00184,online_event,20210304,forthcoming online events,expand old trafford collapse old trafford old trafford museum stadium tours conferences events getting old trafford free parking chevrolet megastore online kit exhibition red cafe var stadium visiting supporters guide,0.5406,2,2,0.66667,0.66667,3,0.06667,0.06667,1,2,0.666666667,0.06667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SW243,703834,mus_page703834_sent00157,ann_ex_00190,online_exhib,20210304,online collection,book online summer early booking june 26th august 29th,0.5252,1,1,0.5,0.5,2,0.11111,0.11111,0.5,1,0.5,0.11111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SW214,127861,mus_page127861_sent00201,ann_ex_00224,reopen_intent,20210304,we closed least end,shop closed second hand bookshop closed badbury rings car park dawn dusk wednesday march house closed car park,0.7451,1,1,0.25,0.25,4,0.05556,0.05556,1,1,0.25,0.05556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SW122,68787,mus_page68787_sent00100,ann_ex_00180,online_event,20210304,online events,our historic heritage officer dan giving online talk archaeology death burial exploring what it can tell us life quantocks prehistory,0.5975,1,1,0.5,0.5,2,0.05,0.05,0.5,1,0.5,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",T
mm.fcm.109,183528,mus_page183528_sent00023,ann_ex_00224,reopen_intent,20210304,we closed least end,​we closed 1st 17th june attending appleby horse fair,0.5429,1,1,0.25,0.25,4,0.11111,0.11111,1,1,0.25,0.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",F
mm.domus.WM121,810633,mus_page810633_sent00026,ann_ex_00159,lang_difficulty,20210304,next months will critical time museum,these challenging times us we wish you you families good health hope to see you soon,0.8035,0,1,0.16667,0,6,0.0625,0,0.5,1,0.166666667,0.0625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.0, 0.45]",F
mm.domus.SE022,747774,mus_page747774_sent00035,ann_ex_00251,reopen_intent,20210304,we intend to open again fully very soon,stores opening access collections storage scenes finds build an insight hoxton scenes creating period room finding features support museum your help we can use our collections programmes to reveal rethink ways we live order to live better together,0.8606,2,3,0.375,0.25,8,0.07895,0.05263,0.5,3,0.375,0.07895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.0, 0.45]",T
mm.domus.SE466,189329,mus_page189329_sent00010,ann_ex_00190,online_exhib,20210304,online collection,etonx college collections,0.6766,0,1,0.5,0,2,0.33333,0,0.5,1,0.5,0.33333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.NW170,262272,mus_page262272_sent00112,ann_ex_00149,lang_difficulty,20210304,critical time,head in house to step back time regency era time which saw great rejuvenation lyme,0.7232,1,1,0.5,0.5,2,0.06667,0.06667,0.5,1,0.5,0.06667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"(0.45, 1.01]",F
mm.domus.SE410,823423,mus_page823423_sent00033,ann_ex_00229,reopen_intent,20210304,when we open season,however anyone especially keen to visit normal opening can resumed we willing to open appointment only you would like to please email,0.8285,2,2,0.5,0.5,4,0.09091,0.09091,0.5,2,0.5,0.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(0.45, 1.01]",T
