
"Buckleys Yesterdays World","TN33 0AQ","1986"
"Bucks County Museum","HP20 2QP","1862"
"Buffs Regimental Museum, Canterbury","CT1 2JE","1927"
"Bulmers Railway Centre","HR4 0DH","1968"
"Bung Chapel Museum","CO9 1LF","1986"
"Bungay Museum","NR35 1EE","1963"
"Buntingford Heritage Centre","SG9 9AB","1998"
"Burgess Hill Museum","RH15 8DX","1993"
"Burgh House And Hampstead Museum","NW3 1LT","1979"
"Burghley House","PE9 3JY","1951"
"Burnham-on-Crouch and District Museum","CM0 8AH","1981"
"Burnley Natural History Centre","BB11 3RQ","1974"
"Burns Cottage Museum","KA7 4PY","1814"
"Burns House Museum And Library","KA5 5BZ","1969"
"Burns House","DG1 2PS","1860"
"Burns Monument Centre","KA3 7RU","1879"
"Burntisland Museum","KY3 9AS","1975"
"Burrell Collection","G43 1AT","1983"
"Burrows Toy Museum","BA1 1NH","1975"
"Bursledon Brickworks Industrial Museum","SO31 7GW","2012"
"Bursledon Windmill","SO31 8DG","1991"
"Burston Strike School Museum","IP22 5TP","1982"
"Burton Agnes Hall & Gardens","YO25 4NB","1949"
"Burton Art Gallery & Museum","EX39 2QQ","1951"
"Burton Constable Hall","HU11 4LN","1992"
"Burton Museum","DE14 1BH","1915"
"Burwell Museum","CB25 0HL","1992"
"Bury Art Museum & Sculpture Centre","BL9 0DR","1901"
"Bury Transport Museum","BL9 0EY","1972"
"Buscot Park","SN7 8BU","1950-1959"
"Bushey Museum and Art Gallery","WD23 3HW","1993"
"Butcher Row House Museum","HR8 1DW","1979"
"Bute Museum","PA20 0EP","1927"
"Butser Ancient Farm","PO8 0BG","1976"
"Buxton Motor Museum","SK17 6AQ","1980"
"Buxton Museum & Art Gallery","SK17 6DA","1928"
"Bwlch Farm Museum","SA14 9ST","1960-1981"
"Bygones At Holkham Park","NR23 1AB","1979"
"Bygones Museum","OX17 1EP","1972"
"Bygones","TQ1 4PR","1987"
"Byland Abbey","YO61 4BD","1959"
"Cadeby Light Railway","CV13 0RB","1963"
"Cadhay","EX11 1QT","1945-1960"
"Cae Dai 50s Museum","LL16 4SU","1900-1999"
"Caerhays Castle","PL26 6LY","1992"
"Caerlaverock Castle","DG1 4RU","1981"
"Caernarfon Airworld Museum","LL54 5TP","1988"
"Caernarfon Maritime Museum","LL55 1SR","1981"
"Caister Castle Motor Museum","NR30 5SN","1945-1960"
"Caistor Arts & Heritage Centre","LN7 6LZ","2011"
"Caithness Broch Centre","KW1 4XP","2009"
"Caithness Horizons","KW14 8AJ","2008"
"Calbourne Water Mill And Rural Museum","PO30 4JN","1960-2017"
"Calderdale Industrial Museum","HX1 1QG","1985"
"Caldicot Castle","NP26 4HT","1960"
"Calke Abbey","DE73 7LE","1985"
"Callendar House","FK1 1YR","1992"
"Calleva Museum","RG7 2LU","1950-1951"
"Callington Museum","PL17 7HA","1994"
"Calne Heritage Centre","SN11 0SQ","2001"
"Calverton Folk Museum","NG14 6FQ","1974"
"Camborne School Of Mines Geological Museum And Art Gallery","TR15 3SE","1888"
"Cambrian Heritage Railways Museum","SY11 1RE","1972"
"Cambridge Museum Of Technology","CB5 8LD","1970"
"Camera Museum","WC1A 1LY","2016"
"Campbeltown Museum","PA28 6BJ","1898"
"Canal Exhibition Centre","LL20 8TA","1974"
"Canal Museum (Linlithgow)","EH49 6AJ","1977"
"Canal Museum, Nottingham","NG1 7EH","1981"
"Canal Museum","NN12 7SE","1963"
"Canna House","PH44 4RS","2009"
"Cannon Hall Museum","S75 4AT","1957"
"Cannon Hill Nature Centre & Museum","B5 7RL","1931"
"Canolfan Y Plase","LL23 7YD","1992"
"Canons Ashby House","NN11 3SD","1981"
"Canterbury Heritage Museum","CT1 2NR","1978"
"Canterbury Roman Museum","CT1 2JR","1961"
"Canvey Island Heritage Centre","SS8 0LW","1979"
"Capesthorne Hall","SK11 9JY","1950-1959"
"Captain Cook & Staithes Heritage Centre","TS13 5BQ","1993"
"Captain Cook Birthplace Museum","TS7 8AT","1978"
"Captain Cook Memorial Museum","YO22 4BA","1986"
"Captain Cook Schoolroom Museum","TS9 6NB","1928"
"Cardiff Castle","CF10 3RB","1947"
"Cardiff Story","CF10 1BH","2011"
"Cardigan Heritage Centre","SA43 3AA","1997"
"Cardinal O Fiaich Heritage Centre","BT35 0JH","1995"
"Carew Cheriton Control Tower","SA70 8SX","2000"
"Carisbrooke Castle Museum","PO30 1XY","1898"
"Carletons Cottage","BT77 0ES","1945-2017"
"Carlisle Castle","CA3 8UR","1900-1960"
"Carlisle Cathedral Treasury Museum","CA3 8TZ","1982"
"Carlyles House","SW3 5HL","1936"
"Carmarthen Town Museum","SA31 1LN","1960-2017"
"Carmarthenshire County Museum","SA31 2JG","1908"
"Carnegie Museum","AB51 3SN","1884"
"Carnforth Station Heritage Centre","LA5 9TR","2003"
"Carpetbagger Aviation Museum","NN6 9PF","1997"
"Carrickfergus Museum","BT38 7DG","2005"
"Carron Row Farm Museum","PO15 5DZ","1960-2017"
"Cars Of The Stars Motor Museum","CA12 5LS","1989"
"Carshalton Water Tower","SM5 3PN","1990-2010"
"Cartoon Museum","WC1A 2HH","2006"
"Cartwright Hall Art Gallery","BD9 4NS","1904"
"Casterne Hall","DE6 2BA","1960-2017"
"Castle Bromwich Hall And Gardens","B36 9BT","1985"
"Castle Cary And District Museum","BA7 7AA","1974"
"Castle Combe Museum","SN14 7HS","1984"
"Castle Cornet","GY1 6JN","1950"
"Castle Donington Museum","DE74 2JA","2001"
"Castle Douglas Art Gallery","DG7 1BE","1938"
"Castle Drogo","EX6 6PB","1975"
"Castle Farm Folk Museum","SN14 8HU","1945-1985"
"Castle Howard","YO60 7DA","1952"
"Castle Leod","IV14 9AA","1960-2017"
"Castle Menzies","PH15 2JD","1977"
"Castle Of St John Visitor Centre","DG9 7EJ","1990"
"Castle Point Transport Museum","SS8 7TD","1979"
"Castle Rushen","IM9 1LD","1989"
"Castle Ward","BT30 7LS","1952"
"Castleford Forum Museum","WF10 1BB","1932"
"Castlehill Heritage Centre","KW14 8TG","2007"
"Castleton Village Museum","S33 8WP","1986"
"Castletown D-Day Centre","DT5 1BD","2017"
"Cat Museum","HA3 5EE","1980"
"Catalyst: Science Discovery Centre","WA8 0DF","1987"
"Cateran Ecomuseum","PH11 8DR","2019"
"Catton Hall","DE12 8LN","2000"
"Caudwells Mill","DE55 7DY","1982"
"Causeway School Museum","BT57 8SU","1987"
"Cave Museum","BA5 1BB","1926"
"Cavern Mecca","L2 6RE","1981"
"Cawdor Castle And Gardens","IV12 5RD","1975"
"Cawthorne Victoria Jubilee Museum","S75 4HQ","1880"
"Cc4 Museum Of Welsh Cricket","CF11 9XR","2012"
"Cefn Coed Colliery Museum","SA10 8SN","1986"
"Cefn Mawr and District Museum","LL14 3AE","2011"
"Celtic Park - The Visitor Experience","G40 3RE","1960-2017"
"Celtica","SY20 8ER","1996"
"Cenarth Fishing Museum","SA38 9JL","1979"
"Central Saint Martins Museum And Study Collection","N1C 4AA","1993"
"Centre For Computing History","CB1 3EW","2013"
"Centre for Research Collections and Art Collection","EH8 9LJ","2008"
"Ceramica Pottery Museum","ST6 4AT","2003"
"Chain Bridge Forge Museum","PE11 1TX","2011"
"Chain Bridge Honey Farm Visitor Centre","TD15 2XT","1990-1995"
"Challenge at Aldershot (Military & Aerospace Museums)","GU11 2LQ","1989"
"Chambercombe Manor","EX34 9RJ","1960-1979"
"Champs Chapel Museum","OX12 8JT","1985"
"Channel Islands Military Museum","JE3 2FN","1989"
"Chapel Bay Fort","SA71 5BE","2015"
"Chapel Beck Gallery","TS14 6LS","1960-1980"
"Chard And District Museum","TA20 1QB","1970"
"Chard Plumbing Museum","TA20 1QL","1984"
"Charlbury Museum","OX7 3ES","1962"
"Charlecote Park","CV35 9ER","1946"
"Charles Burrell Museum","IP24 3RL","1991"
"Charles Dickens Birthplace Museum","PO1 4QL","1904"
"Charles Dickens Museum","WC1N 2LF","1925"
"Charles Wesley's House","BS1 3NN","2000"
"Charleston","BN8 6LL","1986"
"Charlestown Shipwreck & Heritage Centre","PL25 3NJ","1976"
"Charlton Athletic Museum","SE7 8BL","2014"
"Charlton House","SE7 8RE","1925"
"Charney Manor","OX12 0EJ","1945-1960"
"Charnwood Museum","LE11 3DU","1999"
"Chart Gunpowder Mills","ME13 7SE","1969"
"Chartered Insurance Institute Museum","EC2V 7HY","1934"
"Charterhouse School Museum","GU7 2DX","1874"
"Chartwell","TN16 1PS","1966"
"Chasewater Railway Museum","WS8 7NL","1985"
"Chastleton House","GL56 0SU","1991"
"Chatelherault","ML3 7UE","1987"
"Chatham Historic Dockyard","ME4 4TE","1984"
"Chatsworth","DE45 1PP","1949"
"Chatteris Museum","PE16 6JA","1963"
"Chatterley Whitfield Mining Museum","ST6 8UN","1979"
"Chatterton House","BS1 6NL","1945-1975"
"Chavenage","GL8 8XP","1970-1974"
"Chawton House Library","GU34 1SJ","2015"
"Cheddar Caves And Gorge - Museum Of Prehistory","BS27 3QF","2005"
"Cheddleton Flint Mill","ST13 7HL","1967"
"Chedhams Yard","CV35 9QT","2012"
"Chedworth Roman Villa","GL54 3LJ","1924"
"Chelmsford Museum","CM2 9AQ","1835"
"Chelsea Stadium Tour And Museum","SW6 1HS","2005"
"Cheltenham Art Gallery And Museum: The Wilson","GL50 3JT","1899"
"Cheltenham College Museum","GL53 7LD","1870"
"Chenies Manor House","WD3 6ER","1975"
"Chepstow Museum","NP16 5EZ","1982"
"Cherryburn Thomas Bewick's Birthplace","NE43 7DD","1988"
"Chertsey Museum","KT16 8AT","1965"
"Chesham Museum","HP5 1HG","2004"
"Cheshire Military Museum","CH1 2DN","1930"
"Chester Motor Museum","CH3 5UG","1970"
"Chester Toy And Doll Museum","CH1 1RS","1983"
"Chesterfield Museum & Art Gallery","S41 7TD","1994"
"Chesters Roman Fort And Museum","NE46 4EU","1930"
"Chethams Library","M3 1SB","1653"
"Cheviot Museum And Field Centre","NE716BL","1979"
"Chichester Cathedral Treasury","PO19 1PX","1976"
"Chiddingstone Castle","TN8 7AD","1984"
"Chideock and Seatown Museum","DT6 6LF","1974-1977"
"Chillingham Castle","NE66 5NJ","1984"
"Chillington Hall","WV8 1RE","1945-1960"
"Chiltern Open Air Museum","HP8 4AB","1981"
"Chiltern Sound Phonograph Museum","SL7 3HJ","1973"
"Chimney Pot Museum","ST6 4NA","1995"
"Chippenham Museum And Heritage Centre","SN15 3HF","2000"
"Chipping Camden Car Collection","GL55 6HB","1960-1964"
"Chipping Norton Museum Of Local History","OX7 5AD","1986"
"Chirk Castle","LL14 5AF","1981"
"Chiseldon Museum","SN4 0NN","2004"
"Chiswick House","W4 2RP","1929"
"Chobham Museum","GU24 8BP","2000"
"Christ Church Picture Gallery, University Of Oxford","OX1 1DP","1968"
"Christchurch Mansion","IP4 2BE","1896"
"Christchurch Tricycle Museum","BH23 1BU","1984"
"Christian Heritage Museum","KA30 8BY","1992"
"Christs Hospital School Museum","RH13 0YP","1994"
"Church Farmhouse Museum","NW4 4JR","1955"
"Churchill And Sarsden Heritage Centre","OX7 6NA","2001"
"Churchill House Museum & Hatton Gallery","HR1 1DE","1966"
"Churchill War Rooms","SW1A 2AQ","1984"
"Churnet Valley Railway","ST13 7EE","1976"
"Chwarel Wynne Slate Mine And Museum","LL20 8TA","1978"
"Cinderbury Iron Age Experience","GL16 8JR","2005"
"Citadel Of Miniatures","NG7 2WS","2000"
"City And County Museum, Lincoln","LN2 1HQ","1907"
"City Art Centre","EH1 1DE","1981"
"City Of London Police Museum","EC2V 7HH","2016"
"City Of Norwich Aviation Museum","NR10 3JF","1977"
"Clan Armstrong Trust Museum And Centre","DG13 0ND","1996"
"Clan Cameron Museum","PH34 4EJ","1989"
"Clan Donnachaidh Museum","PH18 5TW","1969"
"Clan Gunn Heritage Centre And Museum","KW5 6DG","1985"
"Clan Macalister Charitable Trust","PA29 6XD","1985"
"Clan Maclennan Museum","IV1 2TT","1945-2017"
"Clan Macpherson Museum","PH20 1DE","1952"
"Clandon Park","GU4 7RQ","1956"
"Clannaborough Farm Museum","EX20 2QF","1966"
"Clappertons Photographic Studio","TD7 4DR","1989"
"Clare Ancient House Museum","CO10 8NY","1979"
"Clarke Hall Educational Museum","WF1 4AL","1974"
"Classic Boat Museum And Gallery","PO32 6AA","1996"
"Claydon House","MK18 2EY","1956"
"Claymills Victorian Pumping Station","DE13 0DA","1994"
"Clayton Hall Living History Museum","M11 4RU","1960-2017"
"Clearwell Caves","GL16 8JR","1968"
"Clevedon Court","BS21 6QU","1961"
"Cleveland Crafts Centre","TS1 5EL","1984"
"Cleveland Gallery","TS1 3QS","1983"
"Cleveland Ironstone Mining Museum","TS13 4AP","1978"
"Cliffe Castle Museum","BD20 6LH","1892"
"Clifford Road Air Raid Shelter","IP4 1PJ","1990"
"Clifton Park Museum","S65 2AA","1891"
"Clink Prison Museum","SE1 9DG","1989"
"Clipper Ship Cutty Sark","SE10 9HT","1954"
"Clitheroe Castle Museum","BB7 1BA","1945"
"Clive House Museum","SY1 1LT","1969"
"Clockworks Museum","SE27 0JW","2012"
"Clouds Hill","BH20 7NQ","1937"
"Cloverlands Model Car Museum","SY15 6RA","2015"
"Clowns Gallery Museum","E8 3TF","1959"
"Clun Town Trust Museum","SY7 8JA","1924"
"Clydebank Museum","G81 1UE","1980"
"Clydebuilt - Scottish Maritime Museum At Braehead","G51 4BN","1999"
"Coalbrookdale Museum Of Iron","TF8 7DX","1959"
"Coalisland Museum and Heritage Centre","BT71 4LP","2019"
"Coalport China Museum","TF8 7HT","1976"
"Coastal Communities Museum","EH39 4JU","2013"
"Coate Agricultural Museum","SN3 6AA","1984"
"Cobbaton Combat Collection","EX37 9RZ","1983"
"Cockburn Museum Of Geology, University Of Edinburgh","EH9 3JF","1812"
"Cogges Manor Farm Museum","OX28 3LA","1977"
"Coggeshall Museum & Heritage Centre","CO6 1UH","1990"
"Colbost Croft Museum","IV55 8ZT","1969"
"Colchester Castle Museum","CO1 1TJ","1860"
"Coldharbour Mill Working Wool Museum","EX15 3EE","1982"
"Coldstream Museum","TD12 4BD","1980"
"Coleford Great Western Railway Museum","GL16 8RH","1988"
"Coleham Pumping Station","SY3 7DN","1974"
"Coleraine Museum","BT52 1DE","1996"
"Coleridge Cottage","TA5 1NQ","1909"
"Coleton Fishacre","TQ6 0EQ","1998"
"Collectors World","PE38 0AU","1960-1998"
"Collins Gallery, University Of Strathclyde","G1 1XQ","1973"
"Colmans Mustard Shop & Museum","NR2 1JS","1973"
"Colne Heritage Centre","BB8 8LG","1986"
"Colne Public Library And Museum","BB8 0AG","1914"
"Colne Valley Museum","HD7 4PY","1970"
"Colne Valley Postal History Museum","CO9 2AZ","1999"
"Colne Valley Railway","CO9 3DZ","1972-1973"
"Colonel Stephens Railway Museum","TN30 6HE","1996-1998"
"Colour Museum","BD1 2PW","1978"
"Colyton Heritage Centre","EX24 6JR","2014"
"Colzium Museum","G65 0PY","1979"
"Combe Martin Museum","EX34 0DH","1990"
"Combe Mill","OX29 8ET","1975"
"Combined Military Services Museum","CM9 4LQ","2004"
"Commando Museum","PH34 4ES","1993"
"Commendators House Museum","TD6 9LG","1934-1940"
"Commonwealth Institute","W8 6NQ","1962"
"Compton Castle","TQ3 1TA","1951-1960"
"Compton Down Railway Museum","LL36 9EY","2012-2016"
"Compton Verney","CV35 9HZ","1998"
"Comunn Eachdraidh Nis","HS2 0SN","1992"
"Congleton Museum","CW12 1ET","2002"
"Coningsby Aviation Heritage Centre","LN4 4SY","2018"
"Connections Discovery Centre","EX4 3PU","1993"
"Constantine Museum","TR11 5AA","2005"
"Conwy Mussel Museum","LL32 8BB","2000"
"Conwy Valley Railway Museum","LL24 0AL","1974"
"Cooper Gallery","S70 2AH","1914"
"Corbridge Roman Site Museum","NE45 5NT","1906"
"Corby Heritage Centre","NN17 1UU","2011"
"Corehouse","ML11 9TQ","1960-2017"
"Corfe Castle Museum","BH20 5HA","1962"
"Corinium Museum","GL7 2BX","1938"
"Cornice Museum Of Ornamental Plasterwork","EH45 8BA","1987"
"Cornish Heritage Museum","TR8 5AA","1970"
"Cornish Mines And Engines","TR15 3NP","1945-2017"
"Cornwall At War Museum","PL32 9YF","2008"
"Cornwall Aviation Heritage Centre","TR8 4JN","1960-2017"
"Cornwall Geological Museum","TR18 2QR","1814"
"Cornwall House","NP25 3EN","1960-2017"
"Cornwall Maritime Museum","TR11 2AZ","1981"
"Cornwalls Regimental Museum","PL31 1EG","1925"
"Corrigall Farm Museum","KW17 2JR","1980"
"Corris Railway Museum","SY20 9SH","1970"
"Corsham Court","SN13 0BZ","1945-1949"
"Corwen Museum","LL21 0DP","2015"
"Cotehele Discovery Centre","PL12 6TA","1975-1979"
"Cotehele House","PL12 6TA","1947"
"Cotehele Mill","PL12 6TA","1973"
"Cothey Bottom Heritage Centre","PO33 1QS","1983"
"Cotswold Cricket Museum","GL54 1AA","2012"
"Cotswold Heritage Centre","GL54 3JH","1982"
"Cotswold Motoring Museum And Toy Collection","GL54 2BY","1999"
"Cottage Museum","LA1 1YS","1978"
"Cottesbrooke Hall","NN6 8PF","1990"
"Coultershaw Heritage Site And Beam Pump","GU28 0JE","1980"
"Country And Eastern","NR2 1NR","2010"
"Country Life Museum","BA22 8TD","1974"
"Countryside Collection","BH21 2EB","1960-2005"
"Court Barn Museum","GL55 6JE","2007"
"Court Hall Museum","ME10 2AN","1959"
"Courtauld Gallery","WC2R 0RN","1989"
"Cousland Smiddy","EH22 2NZ","1986"
"Coventry Toy Museum","CV1 2LT","1973"
"Coventry Transport Museum","CV1 1JD","1980"
"Coventry Watch Museum","CV1 3BA","2003"
"Covington School Museum","ML12 6NE","1975"
"Cowbridge And District Museum","CF71 7DD","1986"
"Cowes Maritime Museum","PO31 7SG","1975"
"Cowper & Newton Museum","MK46 4AJ","1900"
"Crabble Corn Mill","CT17 0UY","1990"
"Crafts Study Centre","GU9 7DS","1970"
"Cragside","NE65 7PX","1979"
"Craigavon Museum Service","BT66 6NJ","1989"
"Crail Museum","KY10 3TL","1979"
"Crampton Tower Museum","CT10 2AB","1978"
"Cranbrook Museum","TN17 3JX","1973"
"Cranwell Aviation Heritage Museum","NG34 8QR","1992"
"Craven Collection of Classic Motorcycles","YO32 9UE","1994"
"Crawfordjohn Heritage Venture","ML12 6SS","1991"
"Crawley Museum Centre","RH10 1GE","1992"
"Crediton Museum","EX17 3LF","2009"
"Creetown Gem Rock Museum","DG8 7HJ","1971"
"Creetown Heritage Museum","DG8 7JE","1996"
"Cregneash Village Folk Museum","IM9 5PX","1938"
"Cresselly","SA68 0SP","1960-2017"
"Creswell Crags Museum And Visitor Centre","S80 3LH","1984"
"Crewe Heritage Centre","CW1 2DB","1987"
"Crewkerne & District Museum And Heritage Centre","TA18 7JU","1988"
"Crichton Royal Museum","DG1 4TL","1989"
"Cricklade Museum","SN6 6DD","1986"
"Croft Castle","HR6 9PW","1960"
"Crofton Pumping Station","SN8 3DW","1970"
"Crofton Roman Villa","BR6 8AF","1992"
"Cromarty Courthouse Museum","IV11 8XA","1989"
"Cromer Museum","NR27 9HB","1978"
"Cromford Mill","DE4 3RQ","1979"
"Cromwell Museum","PE29 3LF","1962"
"Crossness Pumping Station","SE18 2RS","2016"
"Croxteth Hall & Country Park","L12 0HB","1978"
"Croydon Airport Society","CR0 0XZ","2000"
"Croydon Museum","CR9 1ET","1989"
"Crystal Palace Museum","SE19 2BA","1990"
"Cuckfield Museum","RH17 5EL","1981"
"Cuckooland Museum","WA16 0HL","1990"
"Culloden Visitor Centre","IV2 5EU","1960-2017"
"Culross Palace","KY12 8HT","1934"
"Cumberland House Natural History Museum","PO4 9RF","1930"
"Cumbernauld Museum","G67 1EE","1998"
"Cumbria Constabulary Museum","CA10 2AU","1989"
"Cumbrias Military Museum","CA3 8UR","1932"
"Cuming Museum","SE17 1RS","1906"
"Cupar Heritage Centre","KY15 4DS","2012"
"Curtis Museum","GU34 1BA","1856"
"Curzon Exhibition Of Heritage Cinema Technology","BS21 6NN","1999"
"Cusworth Hall, Museum And Park","DN5 7TU","1967"
"Cyfarthfa Castle Museum And Art Gallery","CF47 8RE","1910"
"Cynon Valley Museum","CF44 8DL","1991"
"D H Lawrence Birthplace Museum","NG16 3AW","1976"
"Dads Army Museum","IP24 2DS","2007"
"Dalbeattie Museum","DG5 4HA","1993"
"Dalemain","CA11 0HB","1977"
"Dales Countryside Museum","DL8 3NT","1979"
"Dalgarven Mill","KA13 6PL","1987"
"Dalkeith Corn Exchange Museum","EH22 1AZ","1960-2017"
"Dallas Dhu Historic Distillery","IV36 2RR","1988"
"Dalmeny House","EH30 9TQ","1960-2017"
"Dan Winters House - Ancestral Home In The Farm Yard","BT61 8PH","2000"
"Dan-yr-ogof: National Showcaves Centre For Wales","SA9 1GJ","1964"
"Danson House","DA6 8HL","2005"
"Darby Houses","TF8 7DQ","1985"
"Dartford Borough Museum","DA1 1EU","1908"
"Dartmoor Prison Museum","PL20 6RR","1992"
"Dartmouth Museum","TQ6 9PZ","1949"
"Darwen Heritage Centre","BB3 2RG","2016"
"Datchworth Museum","SG3 6TL","1991"
"Daventry Museum","NN11 4BH","1982"
"David Brown Tractor Museum","HD9 4AN","1960-2017"
"David Livingstone Centre","G72 9BT","1929"
"David Mellor Design Museum","S32 1BA","2006"
"Davidstow Moor RAF Memorial Museum","PL32 9YF","2003"
"Dawe's Twineworks","BA22 9AU","2016"
"Dawlish Museum","EX7 9QH","1969"
"De Havilland Aircraft Heritage Centre","AL2 1BU","1959"
"Deaf Museum And Archive","WA1 1PG","2006"
"Deal Castle","CT14 7BA","1904"
"Deal Maritime And Local History Museum","CT14 6BA","1972"
"Deal Society Heritage Centre and Victoriana Museum","CT14 6BB","1980"
"Dean Castle","KA3 1XB","1975"
"Dean Forest Railway Museum","GL15 4ET","1971"
"Dean Heritage Museum","GL14 2UB","1983"
"Deene Park","NN17 3EW","1967"
"Defence Of The Nation Museum And Education Centre","CT11 8LN","2015"
"Delgatie Castle","AB53 5TD","1994"
"Dell Mill","PA86 0SN","1980"
"Denbigh Library Museum And Gallery","LL16 3NU","1989"
"Denbigh Museum","LL16 3UU","2012"
"Denby Pottery Visitor Centre Museum","DE5 8NX","1950-1959"
"Dennis Severs House","E1 6BX","1999"
"Denny Ship Model Test Tank","G82 1QS","1984"
"Dent Village Heritage Centre and Museum","LA10 5QJ","2007"
"Department Of Earth Sciences Museum, University Of Bristol","BS8 1RJ","1958"
"Derby Museum And Art Gallery","DE1 1BS","1879"
"Derby Old Gaol","DE1 1DF","1992"
"Derby Silk Mill","DE1 3AR","1974"
"Derry Workhouse Museum","BT48 6BG","1997"
"Derwent Pencil Museum","CA12 5NG","1981"
"Desborough Heritage Centre","NN14 2RS","2003"
"Desert Rats Museum","IP26 5BX","2001"
"Design Museum","W8 6AG","1989"
"Devil's Porridge Museum","DG12 6TF","2014"
"Devonport Naval Heritage Centre","PL1 4HG","1969"
"Devonshire Collection Of Period Costume","TQ9 5NP","1978"
"Dewa Roman Experience","CH1 1NL","1993"
"Dewsbury Bus Museum","WF13 3HW","1989"
"Dewsbury Canal Museum","WF12 9BD","1960-1974"
"Dewsbury Minster Heritage Centre","WF12 8DD","1960-2017"
"Dewsbury Museum & Gallery","WF13 2SG","1896"
"Dick Galloway Archery Museum","EH39 5BW","1994"
"Dick Institute Museum And Art Gallery","KA1 3BU","1901"
